Influencer,Username,Cidade,Investimento,Posts,Stories,Feed,Tiktok,Impressoes,Interacoes,Cliques,Video Views,CPE,CTR,CPC,CPV,Engajamento,Engajamento Tiktok,Cliques Tiktok,Impressoes Tiktok,Url Foto Perfil
Louise Estaniecki,louestaniecki,São Paulo,1200,6,5,1,0,109257,2448,58,126303,R$0.00,0.17%,R$2.94,R$0.00,1.46%,0.00%,0,0,
João Almeida,joaoalmeidac,São Paulo,1200,4,3,1,0,65456,1467,31,75378,R$0.02,0.76%,R$2.44,R$0.02,2.82%,0.00%,0,0,
Giovanna Ferrarezi,giovannaferrarezi,São Paulo,1200,5,4,1,0,91607,6387,1464,123835,R$0.01,1.60%,R$0.82,R$0.01,6.97%,0.00%,0,0,
Gabi Melim,gabimelim,São Paulo,1200,3,2,1,0,156419,6709,8,212458,R$0.01,0.26%,R$3.70,R$0.01,12.17%,0.00%,0,0,
Gabriel Peixinho,peixinh0,São Paulo,1200,5,4,1,1,189582,9776,43,233832,R$0.01,0.02%,R$27.91,R$0.01,5.16%,16.01%,5146,32131,
Maju Mazalli,majumazalli,São Paulo,1200,4,3,1,0,116338,4900,247,162200,R$0.01,0.21%,R$4.86,R$0.01,4.21%,0.00%,0,0,
Renan Keller,renankeller,São Paulo,1200,7,5,1,1,850069,82908,0,1082329,R$0.00,0.00%,R$0.00,R$0.00,9.75%,9.72%,27810,286000,
