Influencer,Username,Cidade,Investimento,Posts,Stories,Feed,Tiktok,Impressoes,Interacoes,Cliques,Video Views,CPE,CTR,CPC,CPV,Engajamento,Engajamento Tiktok,Cliques Tiktok,Impressoes Tiktok,Url Foto Perfil
Matheus Lisboa ,uaimatheus,São Paulo,0,5,4,1,0,92497,15074,15,31511,R$0.00,0.00%,0.00%,0.00%,2.61%,0.00%,0,0,
Alan possamai ,alanpossamai,São Paulo,0,4,3,1,0,84491,6804,49,24821,R$0.00,0.00%,0.00%,0.00%,0.54%,0.00%,0,0,
Giovanna ferrarezi,giovannaferrarezi?,São Paulo,0,4,3,1,0,146872,14188,34,63978,R$0.00,0.00%,0.00%,0.00%,1.47%,0.00%,0,0,
Giordana Serrano ,gioserrano,São Paulo,0,3,2,1,0,59982,8885,23,24332,R$0.00,0.00%,0.00%,0.00%,1.02%,0.00%,0,0,
